eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
GB-D 0434-4,keine_id,innerhalb Stubentor,1451,,,300,10 s.,120,150,150 tl.,umb anderthalbhundert pfunt phenning  
GB-D 0434-5,keine_id,Münzerstraße,1451,,,210,7 s.,,,,
GB-D 0434-6,keine_id,Alter Fleischmarkt,1451,,,400,13 s. 10 d.,,,na,umb ain Summa gelts  
GB-D 0435-1,keine_id,Weihenburg,1450,,kauf ,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalbhundert phund phenning  
GB-D 0435-2,keine_id,Burg,1451,,,300,10 s.,280,350,350 tl.,umb virdhalbhundert phund phenning  
GB-D 0435-3,keine_id,Alter Fleischmarkt / Laurenzerinnen,1451,ja,kauf ,160,5 s. 10 d.,120,80,80 tl.,umb achczig phunt phenning  
GB-D 0435-4,DB5428,Hoher Markt,1451,,,72,72 d.,,,,
GB-D 0435-5,keine_id,vordere Peckenstraße,1451,,,,0 d.,,,,
GB-D 0436-1,keine_id,Landstraße / vor Stubentor,1451,,,210,7 s.,,,,
GB-D 0436-2,keine_id,Heiligenkreuzerhof,1452,,,72,72 d.,,,,
GB-D 0436-3,DB5487,unter den langen Tuchlauben / unter den Sattlern,1452,,,144,0.5 tl. 24 d.,,,,
GB-D 0436-4,keine_id,vor Kernertor,1452,,kauf ,150,5 s.,124,78,78 tl.,umb lxxviii tl. d.  
GB-D 0436-5,keine_id,Kienmarkt,1452,,kauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und x tl. d.  
GB-D 0437-1,DB5400,Hoher Markt,1452,,,600,2.5 tl.,120,300,300 tl. + ? (ein Pelzrock?),umb drewhundert phunt phenning  und ain merdreine kursen  
GB-D 0437-2,DB1042,Weiße Brüder,1451,,,72,72 d.,,,,
GB-D 0437-3,keine_id,unter den Lederern / vor Werdertor,1452,,,180,6 s.,137,103,103 tl.,umb hundert und drew phunt phenning  
GB-D 0437-4,DB6000,Scheffstraße,1452,,kauf ,48,48 d.,120,24,24 tl.,umb virundczwainczig pfunt phenning  
GB-D 0437-5,keine_id,Peckenstraße,1452,,,72,72 d.,,,,
GB-D 0437-6,keine_id,Katerlucke,1452,,,26,26 d.,120,13,13 tl.,umb xiii tl. d.  
GB-D 0438-1,keine_id,Burg,1452,,,670,2.5 tl. 2 s. 10 d.,125,350,350 tl.,umb virdhalbhundert phund phenning  
GB-D 0438-2,keine_id,Alter Kohlmarkt,1452,,,720,3 tl.,125,375,375 tl.,umb drewhundert funfundsibenczig phunt phenning  
GB-D 0438-3,DB0062,#Alserstraße / vor Schottentor,1452,,,72,72 d.,,,,
GB-D 0438-4,DB1072,Wiltwerkerstraße,1452,,,180,6 s.,120,90,90 tl.,umb Neunczig phund phenning  
GB-D 0439-1,DB1072,Wiltwerkerstraße,1452,,,72,72 d.,,,,
GB-D 0439-2,keine_id,Alter Fleischmarkt,1452,,,960,4 tl.,125,500,500 tl.,umb funfhundert phund phenning  
GB-D 0439-3,keine_id,Fischerstiege,1452,,,960,4 tl.,125,500,500 tl.,umb funfhundert phunt phenning  
GB-D 0440-1,DB5128,hinter St. Pankraz,1452,,kauf ,80,80 d.,30,10,10 tl.,umb x tl. d.  
GB-D 0440-2,DB3001,Hochstraße,1452,,,72,72 d.,,,,
GB-D 0440-3,DB5109,hinter St. Pankraz,1452,ja,,140,0.5 tl. 20 d.,120,70,70 tl.,umb lxx tl. d.  
GB-D 0440-4,DB1058,Wiltwerkerstraße,1452,,,72,72 d.,,,,
GB-D 0440-5,DB0122,hinter St. Pankraz,1452,ja,kauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb sibenczig phunt phenning  
GB-D 0440-6,keine_id,Bretzeneck / Lichtensteg,1452,,,,0 d.,,,,
GB-D 0440-7,keine_id,Lichtensteg / Schlagbrücke / unter den Fleischbänken,1452,,,,0 d.,,,,
GB-D 0441-1,DB5531,unter den Sattlern,1452,,,72,72 d.,,,,
GB-D 0441-2,DB5532,unter den Sattlern,1452,,,72,72 d.,,,,
GB-D 0441-3,keine_id,Krugstraße / Ringmauer,1452,,,150,5 s.,124,78,78 tl.,umb Achtundsibenczig phund phenning  
GB-D 0441-4,DB0034,Alserstraße,1452,,kauf ,8,8 d.,120,4,4 tl.,umb iiii tl. d.  
GB-D 0441-5,keine_id,vor Werdertor,1452,,,210,7 s.,120,105,105 tl.,umb hundert und funf phund phenning  
GB-D 0441-6,keine_id,unter den Fleischbänken,1452,,,144,0.5 tl. 24 d.,,,,
GB-D 0442-1,keine_id,Alter Fleischmarkt,1452,,,144,0.5 tl. 24 d.,,,,
GB-D 0442-2,DB5424a,Hoher Markt,1452,,,144,0.5 tl. 24 d.,,,,
GB-D 0442-3,DB0052,Alserstraße / vor Schottentor,1452,,,144,0.5 tl. 24 d.,,,,
GB-D 0442-4,DB0043,#Alserstraße / vor Schottentor,1452,,,144,0.5 tl. 24 d.,,,,
GB-D 0442-5,DB5149,hinter St. Pankraz,1452,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0443-1,keine_id,Graben,1452,,,,0 d.,,,,
GB-D 0443-2,keine_id,Münzerstraße,1452,ja,,72,72 d.,,,,
GB-D 0443-3,keine_id,Greut / vor Stubentor,1452,,,72,72 d.,,,,
GB-D 0443-4,keine_id,Lichtensteg,1453,ja,,,0 d.,,28,28 tl.,umb xxviii tl. d.  
GB-D 0444-1,keine_id,Wollzeile,1453,,,,,,,,
GB-D 0444-2,keine_id,vordere Peckenstraße,1451,,kauf ,800,3 tl. 80 d.,120,400,400 tl.,umb virhundert phund phenning  
GB-D 0444-3,keine_id,Mentlerstraße,1453,,,72,72 d.,,,,
GB-D 0444-4,keine_id,Himmelpforten,1453,,,120,0.5 tl.,127,63.5,63.5 tl.,umb virdhalbsundsechczig pfunt pfenning  
GB-D 0445-1,keine_id,Kernerstraße,1453,,,72,72 d.,,,,
GB-D 0445-2,keine_id,vor Werdertor,1453,,,72,72 d.,,,,
GB-D 0445-3,keine_id,vor Kernertor,1453,,,62,62 d.,120,31,31 tl.,umb Ainsunddreissig phund phenning  
GB-D 0445-4,keine_id,vor Werdertor,1453,,kauf ,40,40 d.,120,20,20 tl.,umb zwainczig phund phenning  
GB-D 0445-5,keine_id,Weihenburg,1453,,,400,13 s. 10 d.,120,200,200 tl.,umb zway hundert pfunt phenning  
GB-D 0445-6,keine_id,Himmelpforten / Weihenburg,1453,,,70,70 d.,120,35,35 tl.,umb funfunddreissig phunt phenning  
GB-D 0446-1,DB5108,hinter St. Pankraz,1453,ja,kauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
GB-D 0446-2,keine_id,Katerlucke / vor Kernertor,1453,,,44,44 d.,120,22,22 tl.,umb zwayundczwainczig phunt phenning  
GB-D 0446-3,keine_id,Haarmarkt,1453,,,1200,5 tl.,120,600,600 tl.,umb Sechshundert phund phenning  
GB-D 0446-4,keine_id,Haarmarkt,1453,,,72,72 d.,,,,
GB-D 0446-5,DB0001,Neulucke / vor Widmertor,1453,,kauf ,66,66 d.,120,33,33 tl.,umb xxxiii tl. d.  
GB-D 0446-6,DB0004,Neulucke / vor Widmertor,1453,,,58,58 d.,120,29,29 tl.,umb Newundzwainczig phund phenning  
GB-D 0447-1,DB1004,Am Hof / Lederhof,1453,ja,kauf ,34,34 d.,120,17,17 tl.,umb Sibenczehen pfund phenning  
GB-D 0447-2,keine_id,Kienmarkt,1453,,,680,2 tl. 6 s. 20 d.,118,335,335 tl.,umb drewhundert funf unddreissig phund phenning  
GB-D 0447-3,DB1052,Schiltergasse,1453,,kauf ,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb iii½ᶜ tl. d.  
GB-D 0447-4,DB5140,hinter St. Pankraz,1453,,,72,72 d.,,,,
GB-D 0447-5,keine_id,auf dem Anger,1453,,kauf ,168,5 s. 18 d.,120,84,84 tl.,umb lxxxiiii tl. d.  
GB-D 0448-1,DB5032,Schiltergasse,1453,,,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalbhundert pfunt pfenning  
GB-D 0448-2,keine_id,Münzerstraße,1453,,,72,72 d.,,,,
GB-D 0448-3,keine_id,Haarmarkt,1453,,,72,72 d.,,,,
GB-D 0448-4,keine_id,Graben / Petersfreithof,1453,ja,,1920,8 tl.,125,1000,1000 tl.,umb Tausent pfund pfenning  
GB-D 0448-5,keine_id,Rotgasse,1453,,,100,3 s. 10 d.,120,50,50 tl.,umb funfczig pfund pfenning  
GB-D 0448-6,keine_id,Alter Fleischmarkt / Laurenzerinnen,1454,ja,kauf ,320,10 s. 20 d.,120,160,160 tl.,umb hundert und sechczig phunt phenning  
GB-D 0449-1,keine_id,Burg,1454,,,800,3 tl. 80 d.,124,414,400 tl. + 11 G,umb virhundert phunt pfenning  und aindlef guldein zu leittkauf  
GB-D 0449-2,keine_id,Krugstraße,1454,,kauf ,248,1 tl. 8 d.,120,124,124 tl.,umb C xxiiii tl. d.  
GB-D 0449-3,keine_id,Wollzeile,1454,,kauf ,900,3 tl. 6 s.,120,450,450 tl.,umb funfthalbhundert pfunt pfenning  
GB-D 0449-4,DB1063,Wiltwerkerstraße,1454,,kauf ,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalbhundert pfund pfenning  
GB-D 0449-5,keine_id,Wollzeile,1454,,kauf ,1200,5 tl.,120,600,600 tl. + ? (ein Kleidungsstück),umb Sechshundert phunt phenning  und ainen Atlas zu Ermeln  
GB-D 0450-1,DB1023,Wiltwerkerstraße,1454,,kauf ,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczig phund phenning  
GB-D 0450-2,keine_id,Pippingerstraße,1454,,,160,5 s. 10 d.,120,80,80 tl.,umb Achczig pfunt pfenning  
GB-D 0450-3,keine_id,Roter Turm / unter den Hafnern,1454,,,600,2.5 tl.,120,300,300 tl.,umb drewhundert pfunt pfenning  
GB-D 0450-4,keine_id,unter den Riemern,1454,,,120,0.5 tl.,120,60,60 tl.,umb sechczig pfund pfenning  
GB-D 0451-1,keine_id,Hochstraße,1454,,,,,,200,200 tl.,umb zwai hundert pfund pfenning  
GB-D 0451-2,keine_id,Salzgries,1454,,,72,72 d.,,,,
GB-D 0451-3,keine_id,Biberturm / Laurenzerinnen,1454,,,72,72 d.,,,,
GB-D 0451-4,keine_id,Burg,1454,,,72,72 d.,,,,
GB-D 0452-1,keine_id,Neuer Markt,1454,,,,0 d.,,,,
GB-D 0452-2,keine_id,Heiligenkreuzerhof,1454,,,600,2.5 tl.,120,300,300 tl.,umb drewhundert pfunt pfenning  
GB-D 0452-3,keine_id,Am scharfen Eck / Wollzeile,1454,,,626,2.5 tl. 26 d.,120,313,313 tl.,umb drewhundert und dreiczehen pfund pfenning  
GB-D 0452-4,keine_id,Kernerstraße,1454,,,135,4 s. 15 d.,240,135,135 tl.,umb hundert und funfunddreissig pfund pfenning  
GB-D 0452-5,DB0112,Haarhof / hinter St. Pankraz,1454,ja,,90,3 s.,133,50,50 tl.,umb funfczig pfund pfenning  
GB-D 0453-1,keine_id,Brandstätte / Stephansfreithof,1454,,,420,14 s.,120,210,210 tl.,umb zwaihundert und zehen pfund pfenning  
GB-D 0453-2,keine_id,Graben / Mehlzeile,1454,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund pfenning  
GB-D 0453-3,keine_id,Alter Fleischmarkt,1454,,kauf ,720,3 tl.,226,680,680 tl.,umb Sechshundert und achczig pfund pfenning  
GB-D 0453-4,DB1017,Hofgasse,1454,,,228,7 s. 18 d.,120,114,114 tl.,umb hundert und virczehen pfund pfenning  
GB-D 0453-5,keine_id,Neuer Markt,1454,,,72,72 d.,,,,
GB-D 0454-1,DB5424a,Hoher Markt,1455,,,346,11 s. 16 d.,166,240,180 UG,umb hundert und achczig guldein  
GB-D 0454-2,DB5546,unter den Sattlern,1460,,,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfund pfenning  
GB-D 0454-3,keine_id,Hochstraße,1453,ja,,,,,,,
GB-D 0455-1,keine_id,Hochstraße,1455,ja,,,,,,,
GB-D 0455-2,DB9004b,Petlpuhl / vor Schottentor,1455,ja,,32,32 d.,120,16,16 tl.,umb sechczehen pfund pfenning  
GB-D 0455-3,DB5107,hinter St. Pankraz,1455,,,340,11 s. 10 d.,120,170,170 tl.,umb hundert und Sibenczig pfunt pfenning  
GB-D 0455-4,DB0117,hinter St. Pankraz / Retzengraben,1455,,,60,60 d.,120,30,30 tl.,umb dreissig pfunt pfenning  
GB-D 0456-1,keine_id,Lichtensteg,1455,,,72,72 d.,,,,
GB-D 0456-2,keine_id,auf dem Steig / Roter Turm,1455,,,216,7 s. 6 d.,,,,
GB-D 0456-3,keine_id,unter den langen Tuchlauben,1455,,,216,7 s. 6 d.,,,,
GB-D 0456-4,keine_id,vor Stubentor,1455,,,80,80 d.,120,40,40 tl.,umb virczig pfund pfenning  
GB-D 0456-5,DB5323,Schulhof,1455,,,72,72 d.,,,,
GB-D 0456-6,keine_id,Landstraße,1455,,,144,4 s. 24 d.,,,,
GB-D 0457-1,keine_id,innerhalb Werdertor,1455,,,100,3 s. 10 d.,120,50,50 tl.,umb funfczig pfunt pfenning  
GB-D 0457-2,DB5489,unter den langen Tuchlauben,1455,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0457-3,keine_id,vordere Peckenstraße,1455,,,1200,5 tl.,120,600,600 tl.,umb Sechs hundert pfund pfenning  
GB-D 0457-4,keine_id,Wollzeile,1455,,,900,3 tl. 6 s.,122,460,460 tl.,umb virhundert und sechczig pfund pfenning  
GB-D 0457-5,keine_id,Kienmarkt,1455,,,72,72 d.,,,,
GB-D 0458-1,keine_id,Alter Fleischmarkt,1455,,,960,4 tl.,120,480,480 tl.,umb virhundert und achczig pfund pfenning  
GB-D 0458-2,DB5207,Wiltwerkerstraße,1455,,,560,18 s. 20 d.,120,280,280 tl.,umb zwaihundert und Achczig pfund pfenning  
GB-D 0458-3,keine_id,Riemergasse,1455,,,420,14 s.,120,210,210 tl.,umb zwaihundert und zehen pfunt pfenning  
GB-D 0458-4,keine_id,Kienmarkt,1455,,,,0 d.,,,,
GB-D 0458-5,keine_id,Kienmarkt,1455,,,72,72 d.,,,,
GB-D 0459-1,keine_id,Münzerstraße,1456,,,72,72 d.,,,,
GB-D 0459-2,DB0110,Haarhof,1456,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0459-3,keine_id,unter den Goldschmieden,1456,ja,,60,60 d.,120,30,30 tl.,umb xxx tl. d.  
GB-D 0460-1,keine_id,Kienmarkt,1456,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0460-2,DB0112,Haarhof / hinter St. Pankraz,1456,,,100,3 s. 10 d.,120,50,50 tl.,umb funfczig phunt phenning  
GB-D 0460-3,DB5012,Tiefer Graben,1456,ja,kauf ,110,3 s. 20 d.,120,55,55 tl.,umb lv tl. d.  
GB-D 0461-1,keine_id,bei den Predigern,1456,,,72,72 d.,,,,
GB-D 0461-2,keine_id,Stadtgraben / vor Widmertor,1456,ja,,72,72 d.,,,,
GB-D 0461-3,keine_id,Landstraße / vor Stubentor,1456,,,230,7 s. 20 d.,120,115,115 tl.,umb hundert und funfczehen pfund pfenning  
GB-D 0461-4,keine_id,Kernerstraße / Weihenburg,1456,,kauf ,300,10 s.,120,150,150 tl.,umb Anderthalbhundert pfund pfenning  
GB-D 0462-1,keine_id,unter den Goldschmieden,1456,,,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig pfund pfenning  
GB-D 0462-2,DB5102,hinter St. Pankraz,1456,,,400,13 s. 10 d.,120,200,200 tl.,umb zway hundert pfund pfenning  
GB-D 0462-3,keine_id,Lichtensteg,1456,ja,,3800,15 tl. 6 s. 20 d.,120,1900,1900 tl.,umb Newnczehenhundert pfund pfenning  
GB-D 0462-4,keine_id,vor Werdertor,1456,,,100,3 s. 10 d.,120,50,50 tl.,umb funfczig pfund pfenning  
GB-D 0462-5,keine_id,Münzerstraße,1455,,,2000,8 tl. 80 d.,120,1000,1000 tl.,umb Tausund pfund pfenning 
GB-D 0463-1,keine_id,Münzerstraße,1455,,,,,,1000,1000 tl.,umb Tausent pfund pfenning  
GB-D 0463-2,keine_id,Preidenstraße,1456,,,800,3 tl. 80 d.,159,533,400 UG,umb virhundert ungrisch guldein  
GB-D 0463-3,keine_id,Schottenau,1456,,,100,3 s. 10 d.,120,50,50 tl.,umb funfczig pfund pfenning  
GB-D 0463-4,keine_id,Mietstatt / vor Kernertor,1456,,kauf ,110,3 s. 20 d.,120,55,55 tl.,umb funfund funfczig pfund pfenning  
GB-D 0464-1,keine_id,Teinfaltstraße,1456,,,72,72 d.,,,,
GB-D 0464-2,keine_id,Haarmarkt,1455,,,3600,15 tl.,168,2533,1900 UG,umb Newnczehenhundert ungrischer guldein  
GB-D 0464-3,DB5477,Peurertor / unter den Spenglern,1456,,,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und dreissig pfunt pfenning  
GB-D 0464-4,keine_id,Kienmarkt,1456,ja,,120,0.5 tl.,120,60,60 tl.,umb Sechczig pfunt pfenning  
GB-D 0464-5,keine_id,Alter Kohlmarkt / #St. Michael,1456,,,880,3 tl. 5 s. 10 d.,120,440,440 tl.,umb virhundert und virczig pfunt pfenning  
GB-D 0465-1,keine_id,Wollzeile,1456,,,640,2 tl. 5 s. 10 d.,120,320,320 tl.,umb drewhundert und zwainczig pfunt pfenning  
GB-D 0465-2,keine_id,unter den Fischern / vor Werdertor,1456,,,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfundt pfenning  
GB-D 0465-3,keine_id,Kumpfgasse,1456,,,350,11 s. 20 d.,240,350,350 tl.,umb virdhalbhundert pfund pfenning  
GB-D 0465-4,keine_id,Alter Kohlmarkt / St. Michael,1456,,,1400,5 tl. 6 s. 20 d.,120,700,700 tl.,umb Sibenhundert pfund pfenning  
GB-D 0466-1,keine_id,Kumpflucke / vor Kernertor,1457,,,72,72 d.,,,,
GB-D 0466-2,keine_id,Singerstraße,1457,ja,kauf ,500,2 tl. 20 d.,120,250,250 tl.,umb ii½ᶜ tl. d.  
GB-D 0466-3,keine_id,Mietstatt / vor Kernertor,1457,,,600,2.5 tl.,120,300,300 tl.,umb drewhundert pfunt pfenning  
GB-D 0466-4,keine_id,Alter Fleischmarkt,1457,,,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalbhundert pfunt pfenning  
GB-D 0466-5,keine_id,Kernerstraße,1457,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0467-1,keine_id,Stadtgraben / unter den Lederern / vor Werdertor,1457,,,160,5 s. 10 d.,120,80,80 tl.,umb Achczig pfund pfenning  
GB-D 0467-2,keine_id,Alter Rossmarkt,1457,,,72,72 d.,,,,
GB-D 0467-3,keine_id,Wollzeile,1457,,,600,2.5 tl.,120,300,300 tl.,umb ccc tl. d.  
GB-D 0467-4,DB5424b,Hoher Markt,1456,,,320,10 s. 20 d.,120,160,160 tl.,umb hundert und Sechczig pfund pfenning  
GB-D 0467-5,keine_id,Wollzeile,1457,,,640,2 tl. 5 s. 10 d.,120,320,320 tl.,umb drewhundert und zwainczig pfunt pfenning  
GB-D 0468-1,keine_id,Heiligenkreuzerhof,1457,,kauf ,600,2.5 tl.,120,300,300 tl.,umb ccc tl. d.  
GB-D 0468-2,DB5100,hinter St. Pankraz,1457,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt pfenning  
GB-D 0468-3,keine_id,St. Johannsstraße,1457,,kauf ,210,7 s.,120,105,105 tl.,umb C und v tl. d.  
GB-D 0468-4,keine_id,Riemergasse,1457,,,590,19 s. 20 d.,120,295,295 tl.,umb cc lxxxxv tl. d.  
GB-D 0468-5,keine_id,unter den Hafnern,1457,,,72,72 d.,,,,
GB-D 0468-6,DB5482,Kammerhof / unter den langen Tuchlauben,1457,,,144,4 s. 24 d.,,,,
GB-D 0469-1,DB1010,Am Hof,1457,,kauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb Sibenczig pfunt pfenning  
GB-D 0469-2,keine_id,vor Werdertor,1457,,kauf ,72,72 d.,120,36,36 tl.,umb sechsunddreissig pfunt pfenning  
GB-D 0469-3,keine_id,innerhalb Stubentor / Wollzeile,1457,,kauf ,1800,7.5 tl.,120,900,900 tl.,umb newn hundert phunt phenning  
GB-D 0469-4,keine_id,unter den Gürtlern,1457,,,72,72 d.,,,,
GB-D 0469-5,keine_id,bei den Predigern / Hochschule,1457,,,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalb hundert pfund pfenning  
GB-D 0470-1,DB0092,Schaufellucke / St. Michael,1457,,,380,12 s. 20 d.,120,190,190 tl.,umb hundert und Newnczig pfunt pfenning  
GB-D 0470-2,DB5535,unter den Sattlern,1457,,,72,72 d.,,,,
GB-D 0470-3,keine_id,Walichstraße,1457,,,160,5 s. 10 d.,120,80,80 tl.,umb Achczig pfunt pfenning  
GB-D 0470-4,DB5486,unter den langen Tuchlauben,1457,,,72,72 d.,,,,
GB-D 0470-5,keine_id,unter den langen Tuchlauben,1457,,,72,72 d.,,,,
GB-D 0471-1,DB5037a,Wiltwerkerstraße,1457,ja,,72,72 d.,103,31,31 tl.,umb ainsunddreissigk phunt phenning  
GB-D 0471-2,DB0123,hinter St. Pankraz,1457,ja,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt pfenning  
GB-D 0471-3,keine_id,Haarmarkt,1457,,,72,72 d.,,,,
GB-D 0472-1,DB0026,Alserstraße / vor Schottentor,1457,,kauf ,270,9 s.,160,180,135 G,umb hundert funfunddreissigk guldein  
GB-D 0472-2,keine_id,vordere Peckenstraße,1458,,,72,72 d.,,,,
GB-D 0472-3,keine_id,vor Werdertor,1458,,kauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
GB-D 0472-4,keine_id,Salzgries,1458,,kauf ,338,11 s. 8 d.,120,169,169 tl.,umb C lxviiii tl. d.  
GB-D 0472-5,DB1022,Wiltwerkerstraße,1458,,kauf ,1800,7.5 tl.,120,900,900 tl.,umb ixᶜ tl. d.  
GB-D 0473-1,keine_id,vordere Peckenstraße,1458,,kauf ,360,12 s.,120,180,180 tl.,umb hundert und Achczigk phunt phenning  
GB-D 0473-2,keine_id,Lichtensteg / unter den Fleischbänken,1458,ja,kauf ,400,13 s. 10 d.,120,200,200 tl.,umb zway hundert phunt phenning  
GB-D 0473-3,DB5109,hinter St. Pankraz,1458,,kauf ,120,4 s.,120,60,60 tl.,umb sechczigk phunt phenning  
GB-D 0473-4,DB5213,Wiltwerkerstraße,1458,,kauf ,550,18 s. 10 d.,120,275,275 tl.,umb cc und lxxv tl. d.  
GB-D 0473-5,keine_id,unter den Hafnern,1458,,,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb virdhalb hundert phunt phenning  
GB-D 0474-1,DB6000,Scheffstraße,1458,,kauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
GB-D 0474-2,keine_id,Walichstraße,1458,,,72,72 d.,,,,
GB-D 0474-3,DB0004,Neulucke / vor Widmertor,1458,,kauf ,58,58 d.,120,29,29 tl.,umb newnundzwainczigk phunt phenning  
GB-D 0474-4,DB0035,Alserstraße / vor Schottentor,1459,ja,kauf ,12,12 d.,120,6,6 tl.,umb sechs phunt phenning  
GB-D 0474-5,DB0072,Bognergasse,1459,ja,,72,72 d.,,,,
GB-D 0474-6,keine_id,Lugeck / unter den Fleischbänken,1459,,,72,72 d.,,,,
GB-D 0475-1,DB0023,Alserstraße,1459,,,,0 d.,,,,
GB-D 0475-2,DB0023,Alserstraße,1459,,,72,72 d.,,,,
GB-D 0475-3,keine_id,Münzerstraße,1459,,kauf ,1276,5 tl. 76 d.,106,566,425 G,umb virhundert und funfundzwainczig guldein in gold  
GB-D 0475-4,DB0021,Alserstraße / vor Schottentor,1459,,,34,34 d.,120,17,17 tl.,umb sibenczehen phunt phenning  
GB-D 0475-5,keine_id,St. Johann / vor Werdertor,1459,ja,kauf ,210,7 s.,120,105,105 tl.,umb hundert und funf phunt phenning  
GB-D 0475-6,keine_id,bei den Predigern,1459,,,560,18 s. 20 d.,120,280,280 tl.,umb zway hundert und Achczigk phunt phenning  
GB-D 0476-1,keine_id,Lichtensteg / unter den Fleischbänken,1459,,,664,2 tl. 6 s. 4 d.,120,332,332 tl.,umb cccxxxii tl. d.  
GB-D 0476-2,keine_id,Stadtgraben / vor Stubentor,1459,,kauf ,34,34 d.,120,17,17 tl.,umb Sibenczehen phunt phenning  
GB-D 0476-3,keine_id,Wollzeile,1459,,,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. d.  
GB-D 0476-4,DB5571,Lichtensteg / Taschnerhaus / unter den Taschnern,1459,,,2130,8 tl. 7 s.,121,1075,1075 tl.,umb Tausent funfundsibenczig phunt phenning  
GB-D 0476-5,keine_id,Petersfreithof,1459,ja,,384,1.5 tl. 24 d.,,,,
GB-D 0476-6,keine_id,Petersfreithof,1459,,,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert phunt phenning  
GB-D 0477-1,keine_id,Krugstraße,1459,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
GB-D 0477-2,keine_id,bei den Predigern,1459,,kauf ,134,4 s. 14 d.,120,67,67 tl.,umb Sibenundsechczig phunt phenning  
GB-D 0477-3,DB0004,Neulucke / vor Widmertor,1459,,kauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
GB-D 0477-4,keine_id,Greut / vor Stubentor,1459,,,72,72 d.,,,,
GB-D 0477-5,keine_id,Brandstätte / Münzerstraße,1459,,,72,72 d.,,,,
GB-D 0477-6,DB5487,unter den langen Tuchlauben / unter den Sattlern,1459,,,72,72 d.,,,,
GB-D 0478-1,keine_id,Laimgrube / vor Widmertor,1459,,kauf ,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
GB-D 0478-2,DB0021,#Alserstraße / vor Schottentor,1459,,kauf ,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig phunt phenning  
GB-D 0478-3,keine_id,Weihenburg,1459,ja,,,0 d.,,,,
GB-D 0478-4,keine_id,Alter Kohlmarkt,1459,,,221,7 s. 11 d.,,,,
GB-D 0478-5,keine_id,Rosstränke / Roter Turm,1459,,,72,72 d.,,,,
GB-D 0479-1,keine_id,Salzgries,1459,,,72,72 d.,,,,
GB-D 0479-2,keine_id,Salzgries,1459,,,72,72 d.,,,,
GB-D 0479-3,DB1020,Wiltwerkerstraße,1459,,,72,72 d.,,,,
GB-D 0479-4,DB0072,Bognergasse,1460,ja,,72,72 d.,,,,
GB-D 0479-5,keine_id,Wollzeile,1459,,kauf ,1350,5 tl. 5 s.,120,675,675 tl.,umb Sechshundert und funfundsibenczig phunt phenning  
GB-D 0479-6,keine_id,vor Kernertor,1460,,,144,4 s. 24 d.,,,,
GB-D 0479-7,keine_id,Walichstraße,1460,,kauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
GB-D 0480-1,keine_id,Brandstätte / unter den Wechselbänken,1460,,kauf ,,0.5 UG ?,,,na,umb ain Summa gelts  
GB-D 0480-2,keine_id,Wollzeile,1460,,,,0.5 tl. 24 d. ?,,,,
GB-D 0480-3,keine_id,Alter Fleischmarkt,1460,,kauf ,,4 UG 3 d. ?,,866,650 UG,umb sibenthalb hundert ungrisch guldein  
GB-D 0480-4,keine_id,Kienmarkt,1461,,kauf ,760,3 tl. 40 d.,101,322.5,322.5 tl.,umb drewhundert drithalbsundzwainczig phunt phenning  
GB-D 0480-5,DB5436,Hoher Markt / unter den Wendkremen,1461,,kauf ,760,3 tl. 40 d.,120,380,380 tl.,umb drewhundert und achczig phunt Wienner phenning  
